Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,124,Canada,CAN,,,,,,,,34,"Soap, organic surface-active agents",1,No Quantity,,,,,,,11975,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,124,Canada,CAN,,,,,,,,39,Plastics and articles thereof,1,No Quantity,,,,,,,196,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,124,Canada,CAN,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,3830593,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,124,Canada,CAN,,,,,,,,48,"Paper and paperboard; articles of paper pulp, of paper or of paperboard",1,No Quantity,,,,,,,18547,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,124,Canada,CAN,,,,,,,,49,"Printed books, newspapers, pictures and other products of the printing indu ...",1,No Quantity,,,,,,,4370,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,124,Canada,CAN,,,,,,,,50,Silk,1,No Quantity,,,,,,,29517,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,124,Canada,CAN,,,,,,,,61,"Articles of apparel and clothing accessories, knitted or crocheted",1,No Quantity,,,,,,,78503,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,124,Canada,CAN,,,,,,,,68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",1,No Quantity,,,,,,,658,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,124,Canada,CAN,,,,,,,,70,Glass and glassware,1,No Quantity,,,,,,,1873,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,124,Canada,CAN,,,,,,,,73,Articles of iron or steel,1,No Quantity,,,,,,,34743,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,124,Canada,CAN,,,,,,,,74,Copper and articles thereof,1,No Quantity,,,,,,,1501624,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,124,Canada,CAN,,,,,,,,83,Miscellaneous articles of base metal,1,No Quantity,,,,,,,7505485,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,124,Canada,CAN,,,,,,,,84,Machinery and mechanical appliances; parts thereof,1,No Quantity,,,,,,,469347,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,124,Canada,CAN,,,,,,,,85,Electrical machinery and equipment and parts thereof; sound recorders and r ...,1,No Quantity,,,,,,,89492,,,0
H2,2013,2013,2013,2,0,1,Import,136,Cayman Isds,CYM,124,Canada,CAN,,,,,,,,87,Vehicles other than railway or tramway rolling stock,1,No Quantity,,,,,,,179920,,,0
